item_name,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28,2026-03-01,2026-03-02,2026-03-03,2026-03-04,2026-03-05,2026-03-06,2026-03-07,2026-03-08,2026-03-09,2026-03-10,2026-03-11,2026-03-12,2026-03-13,2026-03-14,2026-03-15,2026-03-16,2026-03-17,2026-03-18,2026-03-19,2026-03-20,2026-03-21,2026-03-22,2026-03-23,2026-03-24,2026-03-25,2026-03-26,2026-03-27,2026-03-28,2026-03-29,2026-03-30,2026-03-31,2026-04-01,2026-04-02,2026-04-03,2026-04-04,2026-04-05,2026-04-06,2026-04-07,2026-04-08,2026-04-09,2026-04-10,2026-04-11,2026-04-12,2026-04-13,2026-04-14,2026-04-15,2026-04-16,2026-04-17,2026-04-18,2026-04-19,2026-04-20,2026-04-21,2026-04-22,2026-04-23,2026-04-24,2026-04-25,2026-04-26,2026-04-27,2026-04-28,2026-04-29,2026-04-30,2026-05-01,2026-05-02,2026-05-03,2026-05-04,2026-05-05,2026-05-06,2026-05-07,2026-05-08,2026-05-09,2026-05-10,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-16,2026-05-17,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-23,2026-05-24,2026-05-25,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-05-30,2026-05-31,2026-06-01,2026-06-02,2026-06-03,2026-06-04,2026-06-05,2026-06-06,2026-06-07,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-13,2026-06-14,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-20,2026-06-21,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-27,2026-06-28,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-04,2026-07-05,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-11,2026-07-12,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-17,2026-07-18,2026-07-19,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-25,2026-07-26,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-07,2026-08-08,2026-08-09,2026-08-10,2026-08-11,2026-08-12,2026-08-13,2026-08-14,2026-08-15,2026-08-16,2026-08-17,2026-08-18,2026-08-19,2026-08-20,2026-08-21,2026-08-22,2026-08-23,2026-08-24,2026-08-25,2026-08-26,2026-08-27,2026-08-28,2026-08-29,2026-08-30,2026-08-31,2026-09-01,2026-09-02,2026-09-03,2026-09-04,2026-09-05,2026-09-06,2026-09-07
운명의 파편 주머니(대),353025.0,264125,229900,298849,321135,248109,333142,447427,379519,222357,266767,310448,296536,346618,362998,320436.0,250589.0,307079.0,355687.0,276351.0,364018.0,367963.0,292855.0,257073.0,308208.0,324980.0,259337.0,336697.0,382982.0,311136.0,263830.0,262015.0,298763,262683.0,356564.0,345010.0,295249.0,257220.0,334866.0,319686.0,240085.0,328799,356383.0,292694.0,248996.0,249092.0,291755.0,254790.0,306250.0,362551.0,278115.0,230723.0,290460,272775.0,336265.0,425564.0,506892.0,359282.0,285384.0,338398.0,298429.0,336087.0,338632.0,355971.0,286050.0,317069.0,240836.0,273411.0,332521.0,296590.0,315917.0,331321.0,279957.0,281580.0,288558.0,264913.0,321019.0,331557.0,261886.0,248591.0,244770.0,266976.0,217671.0,289113.0,373565.0,266628.0,224847,267116.0,295331,313468,397801,372812.0,356124.0,215347,226168.0,245140.0,231495,295862.0,371018,308550,251100.0,260146.0,270935.0,205933.0,279966.0,313664.0,271596.0,212947.0,222898.0,184777.0,226404.0,209748.0,324737,302629,213241,209436.0,197863.0,178845.0,468753.0,364251.0,358905.0,357871.0,1301653.0,1083317.0,706407.0,662865.0,647042.0,524520.0,350382.0,487473.0,391736.0,321089.0,369832.0,478032.0,309572.0,335161.0,2128177.0,1398406.0,1047729.0,1130877.0,856430.0,595796.0,443529.0,940125.0,860145.0,674195.0,525293.0,530905.0,429962.0,349458.0,446578.0,447733.0,402424.0,440564.0,462167.0,378654.0,286848.0,806273.0,440727.0,460186.0,497725.0,483482.0,415644.0,333816.0,517445.0,501119.0,469178.0,542222.0,641067.0,479457.0,394909.0,522484.0,504770.0,502270.0,527894.0,538294.0,502879.0,365101.0,507616.0,483317.0,360851.0,470628.0,457591.0,375637.0,342179.0,565593.0,572230.0,508215.0,569576.0,565308.0,444077.0,410110.0,464248.0,491195.0,405564.0,522717.0,458418.0,70847.0
위대한 운명의 돌파석,939142.0,563232,695253,848461,761900,853816,772147,1188931,928617,690648,756988,683828,1036750,764458,914237,785589.0,730610.0,622457.0,663511.0,675821.0,669720.0,1076686.0,574348.0,879396.0,1241347.0,824824.0,791066.0,858608.0,1051239.0,999658.0,980307.0,892527.0,767213,711151.0,890091.0,972129.0,807850.0,867523.0,1411263.0,911739.0,960393.0,970887,1143933.0,823718.0,942922.0,970364.0,698502.0,862118.0,750242.0,1068746.0,718020.0,832100.0,963473,1007724.0,1648231.0,1161748.0,1467796.0,938896.0,1118596.0,1249536.0,881976.0,988001.0,1037676.0,1121068.0,831781.0,857740.0,836158.0,756313.0,1119258.0,941552.0,992485.0,1007123.0,1133904.0,1091431.0,877642.0,920630.0,892107.0,1323682.0,788416.0,877525.0,897819.0,874548.0,1067307.0,987982.0,1127873.0,755674.0,835973,1037758.0,1057101,1379480,1339127,1373782.0,998700.0,841757,848250.0,724034.0,812680,933920.0,1225182,1048498,822451.0,981444.0,749157.0,802878.0,770221.0,1045196.0,545791.0,915951.0,818924.0,558771.0,775395.0,820935.0,1266355,599425,824570,1101087.0,499795.0,679489.0,1335453.0,1276003.0,1324777.0,1080922.0,2157052.0,1954926.0,1702002.0,1656258.0,1631213.0,1213024.0,1241630.0,1246586.0,1110054.0,1277358.0,1103718.0,1298139.0,1053680.0,1423768.0,3617872.0,2040517.0,2968480.0,1733947.0,1858298.0,1339175.0,1523441.0,2369811.0,1344509.0,1512452.0,1215434.0,1756561.0,1039493.0,1183294.0,1484457.0,1133430.0,1214877.0,1278402.0,1569425.0,1461938.0,1270878.0,4236709.0,1879831.0,3268862.0,1947225.0,2272364.0,1274883.0,1756944.0,2223058.0,2442556.0,1946045.0,1815207.0,2109897.0,1522232.0,1545718.0,1858093.0,1742153.0,1588653.0,1552247.0,1807197.0,1669953.0,2250441.0,1907836.0,1507600.0,1471695.0,1561417.0,1782884.0,1154178.0,1445749.0,2677026.0,2494708.0,2297714.0,3762418.0,2847241.0,1467832.0,1766283.0,1719581.0,2986365.0,4828613.0,1986249.0,1819696.0,268308.0
위장 로브,0.0,8,21,0,1,10,0,0,6,0,62,0,4,0,10,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,43.0,0.0,0.0,0,0.0,0.0,10.0,1.0,0.0,6.0,151.0,0.0,851,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,334.0,115.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,6,0.0,0.0,30,0.0,0.0,0,0.0,0,4,0.0,0.0,33.0,92.0,0.0,0.0,129.0,4.0,0.0,1.0,0.0,1.0,0,0,0,36.0,13.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0,0.0,54.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,873.0,66.0,0.0,0.0,0.0,0.0,327.0,6.0,1.0
은신 로브,0.0,7,15,5,4,5,15,1,1,19,0,0,0,20,6,1.0,11.0,104.0,0.0,0.0,21.0,3.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,13.0,0.0,4.0,100,0.0,1.0,24.0,18.0,1.0,1048.0,50.0,0.0,30,5.0,2.0,0.0,0.0,26.0,34.0,17.0,0.0,0.0,26.0,0,0.0,23.0,17.0,89.0,0.0,0.0,16.0,11.0,5.0,20.0,0.0,0.0,0.0,48.0,0.0,0.0,50.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0,0.0,0,0,4,0.0,0.0,127,10.0,2.0,0,0.0,0,3,0.0,5.0,25.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,288.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,8.0,3.0,3.0,10.0,4.0,1.0,20.0,1.0,6.0,3.0,0.0,1.0,0.0,15.0,0.0,3.0,115.0,1.0,0.0,3.0,2.0,50.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,183.0,20.0,5.0,0.0,3.0,40.0,3.0,5.0,0.0,7.0,0.0,0.0,1.0,98.0,374.0,29.0,0.0,412.0,22.0,0.0,0.0,2.0,0.0,
장인의 야금술 : 1단계,4535.0,3526,3386,4778,3795,4294,4923,5169,4723,3228,3981,4022,3719,4804,4450,3602.0,3156.0,3484.0,3682.0,3475.0,4811.0,4595.0,3369.0,3522.0,4138.0,3706.0,4024.0,4266.0,4668.0,3670.0,3118.0,4244.0,3912,3661.0,4431.0,4340.0,3311.0,4009.0,3812.0,3569.0,3509.0,4183,4841.0,2711.0,2859.0,4008.0,3238.0,3230.0,3830.0,4173.0,3001.0,2671.0,3164,2711.0,3121.0,3235.0,4152.0,2624.0,2456.0,2988.0,3643.0,2513.0,3963.0,2847.0,2207.0,2513.0,3221.0,2567.0,3274.0,3435.0,3313.0,2635.0,3657.0,2710.0,2670.0,2377.0,3083.0,3459.0,2311.0,2365.0,2795.0,2452.0,2262.0,2471.0,2580.0,2013.0,2083,1767.0,1948,1964,1970,2091.0,2366.0,2022,2206.0,3023.0,1542,1790.0,2246,1844,2083.0,2734.0,2310.0,2000.0,2102.0,2298.0,1377.0,1486.0,1957.0,1362.0,1647.0,1707.0,2189,1468,1693,2674.0,1273.0,1268.0,2733.0,3079.0,1539.0,2511.0,7753.0,6987.0,7077.0,7236.0,6497.0,4581.0,3907.0,4014.0,3205.0,3961.0,3500.0,3762.0,2248.0,2410.0,3099.0,3894.0,3191.0,4339.0,4251.0,2888.0,2820.0,2463.0,2337.0,2743.0,2774.0,2855.0,1808.0,1760.0,1750.0,1948.0,2334.0,2237.0,2274.0,1647.0,949.0,1683.0,1377.0,1302.0,1648.0,2047.0,1327.0,1698.0,1202.0,1263.0,1192.0,1658.0,1631.0,1294.0,1655.0,1166.0,1432.0,1530.0,1867.0,1476.0,1724.0,1113.0,1324.0,1293.0,1460.0,1718.0,1357.0,908.0,1077.0,1136.0,1090.0,878.0,1184.0,1596.0,943.0,1187.0,772.0,943.0,1090.0,1310.0,1132.0,84.0
장인의 야금술 : 2단계,7453.0,4664,4411,7495,7656,7195,7729,8120,7095,4430,6805,7043,6455,8487,7518,5399.0,4752.0,6985.0,6183.0,6044.0,7679.0,7738.0,5793.0,4141.0,6646.0,6484.0,6208.0,7432.0,7392.0,5065.0,4952.0,6461.0,6371,6225.0,7243.0,7267.0,4646.0,5175.0,7262.0,6262.0,5260.0,6946,6254.0,4322.0,4537.0,6133.0,6191.0,5010.0,6386.0,6311.0,3921.0,3826.0,5878,4818.0,4934.0,5959.0,6966.0,4884.0,3728.0,5225.0,4753.0,4363.0,5076.0,5572.0,3556.0,3236.0,5572.0,4037.0,5183.0,4234.0,4539.0,3415.0,4351.0,3724.0,4236.0,3964.0,5126.0,4868.0,3316.0,3191.0,4909.0,3828.0,3652.0,3917.0,4097.0,2899.0,2401,2939.0,2625,2416,3274,2608.0,2902.0,2508,2663.0,4923.0,2447,3010.0,3090,2137,2450.0,3890.0,2574.0,2120.0,3108.0,3690.0,2328.0,1860.0,3322.0,1699.0,2655.0,2357.0,2894,1618,1701,1647.0,1791.0,1805.0,5095.0,4267.0,2316.0,2198.0,10953.0,13108.0,9285.0,11828.0,7909.0,6071.0,4754.0,4856.0,5040.0,5338.0,5590.0,6061.0,5433.0,3188.0,7887.0,6473.0,7386.0,6405.0,6199.0,4307.0,4288.0,4797.0,5063.0,5375.0,6262.0,5923.0,3247.0,3730.0,4805.0,4778.0,3856.0,4510.0,6362.0,4177.0,2968.0,4362.0,3900.0,3217.0,4761.0,4625.0,3261.0,3201.0,5614.0,3663.0,3382.0,3498.0,4637.0,3358.0,3933.0,4953.0,3818.0,3518.0,3734.0,3656.0,4005.0,3122.0,5110.0,3863.0,3130.0,10453.0,4014.0,2486.0,2979.0,3189.0,3406.0,3668.0,5134.0,3991.0,2600.0,4226.0,6725.0,3937.0,3304.0,3934.0,3281.0,526.0
장인의 야금술 : 3단계,5095.0,2861,2760,6029,6878,5937,5811,5586,4965,2748,5939,6603,5748,7231,6407,4057.0,3403.0,6085.0,6934.0,6046.0,7013.0,6475.0,4380.0,3705.0,7353.0,7541.0,7097.0,9275.0,9149.0,5074.0,4636.0,8198.0,7979,7643.0,9069.0,8105.0,5138.0,4311.0,8357.0,7760.0,7229.0,9153,8044.0,5296.0,4034.0,8313.0,8319.0,7908.0,8837.0,8603.0,5331.0,5021.0,7405,7801.0,7512.0,9153.0,8428.0,5279.0,4604.0,7898.0,7399.0,7109.0,8665.0,7951.0,5622.0,4583.0,7472.0,7212.0,9395.0,7684.0,6853.0,5079.0,5611.0,7202.0,7625.0,6837.0,8524.0,7899.0,4458.0,4575.0,7458.0,6893.0,6160.0,6895.0,6217.0,4165.0,3693,5040.0,5009,5299,5174,5624.0,4937.0,4724,6078.0,6690.0,4896,5198.0,6886,4506,4062.0,6533.0,6488.0,4331.0,5001.0,4886.0,3614.0,4444.0,4489.0,4299.0,3560.0,4421.0,4555,2821,2767,3717.0,3436.0,2998.0,5111.0,4682.0,3837.0,2866.0,42053.0,40957.0,25757.0,21343.0,18724.0,9076.0,7320.0,7601.0,8430.0,6924.0,8029.0,8077.0,4697.0,4334.0,30924.0,19643.0,16447.0,17175.0,14662.0,8539.0,7455.0,7374.0,7485.0,10615.0,10289.0,8946.0,6136.0,6151.0,6556.0,7593.0,6386.0,9266.0,8671.0,5498.0,5356.0,6065.0,6374.0,6521.0,7969.0,7620.0,5779.0,5408.0,6218.0,6486.0,6498.0,7140.0,7249.0,5476.0,5763.0,5833.0,5863.0,6025.0,7367.0,6713.0,6815.0,4907.0,5082.0,5259.0,4981.0,6530.0,6059.0,4506.0,4838.0,5197.0,5249.0,5039.0,6112.0,6436.0,4663.0,4694.0,4820.0,4976.0,5167.0,5732.0,6060.0,974.0
장인의 야금술 : 4단계,3184.0,1964,1309,4617,4684,3839,4049,3620,2933,1888,4526,4785,4401,4849,4119,2409.0,1915.0,4821.0,5567.0,4220.0,4901.0,4429.0,2288.0,2189.0,6983.0,7650.0,6865.0,8072.0,6749.0,4615.0,3235.0,8122.0,7949,7142.0,8076.0,7355.0,3981.0,3081.0,8171.0,8200.0,7778.0,8163,7084.0,4475.0,3866.0,8992.0,9145.0,7776.0,8218.0,7545.0,3878.0,3840.0,8786,8855.0,8591.0,10361.0,8480.0,5819.0,3977.0,9646.0,9821.0,7908.0,8857.0,8060.0,5718.0,4609.0,9404.0,8963.0,10583.0,8674.0,7068.0,5127.0,5558.0,9755.0,9362.0,8309.0,9250.0,8032.0,5074.0,4131.0,9604.0,8314.0,7432.0,8261.0,7391.0,4608.0,4182,8711.0,7293,7247,7785,7764.0,6580.0,5264,8702.0,9003.0,7008,8203.0,9630,6422,5133.0,11032.0,7450.0,6735.0,7481.0,6403.0,4224.0,4643.0,11932.0,6982.0,6305.0,6913.0,8449,3554,3964,7020.0,6105.0,6506.0,9185.0,7375.0,5657.0,4596.0,37880.0,45199.0,25025.0,24057.0,19105.0,10879.0,8701.0,15835.0,10751.0,9387.0,10655.0,9624.0,5611.0,4651.0,25693.0,22612.0,17774.0,20761.0,17297.0,10879.0,8822.0,14925.0,15360.0,14860.0,13649.0,12280.0,8394.0,7358.0,13978.0,13318.0,11292.0,13578.0,12417.0,9300.0,7234.0,12265.0,13133.0,12327.0,14318.0,12856.0,9152.0,7905.0,14085.0,13385.0,12595.0,14421.0,15583.0,12055.0,9758.0,14423.0,14950.0,13233.0,15284.0,14569.0,11806.0,9334.0,13652.0,14551.0,12129.0,14571.0,13928.0,10449.0,9189.0,13323.0,13690.0,14273.0,15089.0,15431.0,10344.0,9644.0,14054.0,13917.0,12145.0,14690.0,13631.0,2085.0
장인의 재봉술 : 1단계,22100.0,16122,15366,22741,19489,22369,24077,24063,22697,15944,17800,17838,17669,22833,22169,16926.0,15872.0,17443.0,19017.0,15627.0,23128.0,22592.0,16427.0,15737.0,17770.0,18495.0,17937.0,23060.0,23456.0,19930.0,16714.0,20039.0,19635,18885.0,23473.0,20828.0,13866.0,17896.0,17614.0,15340.0,15171.0,21551,22749.0,14850.0,12745.0,16769.0,17382.0,16771.0,18507.0,21463.0,14481.0,13797.0,15130,15802.0,13165.0,17066.0,23005.0,13128.0,11984.0,14852.0,15655.0,12966.0,15615.0,16926.0,11799.0,13200.0,14127.0,14200.0,17022.0,17172.0,16122.0,14732.0,17510.0,14431.0,12295.0,12772.0,16245.0,16480.0,10410.0,12095.0,12547.0,11550.0,11340.0,11695.0,12741.0,9488.0,10904,10943.0,9462,9801,10575,11878.0,11698.0,9345,13994.0,10440.0,8651,9680.0,12730,10074,10305.0,12355.0,10449.0,7571.0,10181.0,10800.0,8038.0,7539.0,8475.0,8252.0,8538.0,9069.0,11650,8449,7307,8642.0,6473.0,6793.0,27847.0,22360.0,9193.0,10334.0,39029.0,38326.0,24815.0,30458.0,24354.0,16687.0,15313.0,16161.0,12898.0,15252.0,15005.0,18929.0,10813.0,10594.0,16144.0,19532.0,14803.0,19223.0,18841.0,15322.0,12341.0,12714.0,11534.0,14016.0,12851.0,13732.0,8666.0,8993.0,9112.0,10056.0,7902.0,10661.0,10154.0,7337.0,5510.0,7006.0,7035.0,5956.0,8866.0,9213.0,6359.0,7254.0,6688.0,6042.0,5681.0,7145.0,7280.0,6655.0,6996.0,5963.0,6397.0,5296.0,7326.0,7483.0,7586.0,5359.0,5493.0,5318.0,4884.0,7637.0,6719.0,5069.0,4350.0,4521.0,4771.0,4658.0,5925.0,6278.0,5636.0,4515.0,4146.0,4606.0,4404.0,4954.0,5907.0,922.0
장인의 재봉술 : 2단계,36240.0,21828,21268,35124,37905,36906,39134,38867,35381,21921,34495,34380,33248,41444,41513,25776.0,21115.0,30371.0,32677.0,30551.0,40930.0,39851.0,28162.0,21796.0,32801.0,36269.0,32123.0,38782.0,39892.0,26589.0,23976.0,32889.0,32777,30846.0,39171.0,35282.0,25029.0,29530.0,31790.0,29298.0,27352.0,32967,34337.0,21975.0,19384.0,28671.0,29874.0,28936.0,30580.0,31856.0,20809.0,18098.0,27773,25357.0,25110.0,30119.0,32295.0,18985.0,18262.0,24310.0,24801.0,22028.0,27635.0,24268.0,17989.0,17044.0,25273.0,21064.0,25021.0,24358.0,23099.0,17164.0,23136.0,20144.0,23211.0,18497.0,23440.0,27330.0,16136.0,16661.0,22175.0,17736.0,17505.0,20689.0,20093.0,13477.0,11693,14334.0,13151,12513,14754,14633.0,16451.0,13756,15106.0,24519.0,12564,15126.0,17173,11468,11492.0,19339.0,14628.0,13666.0,16274.0,14206.0,10297.0,9003.0,13448.0,9997.0,12275.0,11256.0,13491,8140,8731,9143.0,8469.0,12263.0,17858.0,24660.0,20670.0,9647.0,62251.0,53958.0,46452.0,57973.0,41588.0,27201.0,22768.0,27459.0,25886.0,25639.0,27542.0,31438.0,17572.0,17687.0,31779.0,39920.0,28087.0,30084.0,31281.0,20201.0,22840.0,21263.0,22684.0,28175.0,28590.0,29569.0,18125.0,16852.0,22131.0,22833.0,18653.0,26171.0,25072.0,17627.0,13463.0,17919.0,16695.0,16052.0,22590.0,23856.0,17192.0,15848.0,22691.0,17017.0,14975.0,19258.0,20522.0,16616.0,16533.0,17172.0,13635.0,15793.0,19278.0,18649.0,18826.0,15059.0,15213.0,17697.0,18282.0,22993.0,18818.0,13314.0,13871.0,15359.0,14745.0,14885.0,18058.0,17773.0,12620.0,13390.0,16493.0,14939.0,13816.0,15548.0,15984.0,2305.0
장인의 재봉술 : 3단계,20478.0,13254,11903,30559,29510,24869,27334,24420,21779,12277,27853,28540,28510,31996,27829,16718.0,13257.0,24916.0,29028.0,25350.0,29703.0,28497.0,17737.0,14460.0,33581.0,33300.0,32914.0,40285.0,38359.0,22652.0,19037.0,38595.0,39031,33300.0,41876.0,37130.0,21982.0,20367.0,36398.0,36113.0,33616.0,40153,37097.0,21955.0,17688.0,37354.0,37394.0,34322.0,38060.0,36328.0,22193.0,20035.0,37083,34317.0,34943.0,43817.0,39673.0,23814.0,20604.0,39237.0,35704.0,31212.0,36108.0,34284.0,24522.0,20086.0,35762.0,32374.0,39218.0,33035.0,28837.0,22502.0,24117.0,29525.0,31513.0,28502.0,34443.0,32583.0,20707.0,18101.0,32479.0,27840.0,26988.0,28807.0,29904.0,16895.0,15994,23949.0,23065,23210,26467,25100.0,23863.0,18644,26495.0,25345.0,22132,24985.0,33884,23252,19152.0,29273.0,23037.0,20062.0,24336.0,21786.0,15467.0,13236.0,21304.0,19231.0,16013.0,19777.0,20873,11701,12709,16355.0,16060.0,14218.0,22456.0,19663.0,13512.0,13013.0,205175.0,149605.0,86488.0,71475.0,58253.0,32971.0,25451.0,32946.0,32046.0,29279.0,34566.0,35149.0,19748.0,17736.0,110291.0,69988.0,56933.0,70495.0,56041.0,34161.0,28164.0,32019.0,33738.0,44183.0,48432.0,41127.0,25395.0,25180.0,31631.0,30913.0,30992.0,40790.0,38397.0,24448.0,22523.0,28170.0,29928.0,31172.0,35771.0,34847.0,23853.0,24864.0,29492.0,29859.0,28111.0,32575.0,34436.0,25307.0,26117.0,26376.0,26179.0,25527.0,31531.0,34187.0,32961.0,24294.0,24625.0,25033.0,23109.0,30829.0,28951.0,21817.0,23159.0,24613.0,22899.0,23244.0,30512.0,30752.0,21654.0,21549.0,24164.0,23930.0,22056.0,27166.0,29897.0,4252.0
장인의 재봉술 : 4단계,13841.0,9031,8776,24845,23785,17599,19340,16760,12744,9303,22797,21965,21061,21904,18478,12636.0,10192.0,23990.0,22917.0,20633.0,22566.0,19661.0,12469.0,9794.0,33307.0,33676.0,28724.0,36144.0,30272.0,19515.0,16839.0,38896.0,39048,34768.0,36869.0,32331.0,19197.0,16203.0,40837.0,39622.0,35280.0,37618,31355.0,18964.0,16253.0,40904.0,40942.0,37502.0,36697.0,33883.0,19771.0,18259.0,40144,39320.0,41310.0,46647.0,40255.0,22957.0,17541.0,44378.0,45625.0,37634.0,41630.0,38669.0,25668.0,21623.0,47894.0,40265.0,47925.0,38464.0,34233.0,23786.0,25443.0,42958.0,43654.0,38294.0,44849.0,39523.0,23409.0,18876.0,46004.0,39529.0,35313.0,39460.0,35828.0,22765.0,20345,39842.0,35835,33397,38397,37939.0,34276.0,25955,46698.0,43177.0,36014,40276.0,52230,32316,24797.0,52471.0,37236.0,31905.0,34625.0,31329.0,18939.0,19173.0,44785.0,33427.0,31268.0,33906.0,40883,16948,18681,34016.0,29575.0,31084.0,43868.0,35016.0,26346.0,22126.0,210397.0,226127.0,117685.0,94063.0,76639.0,44363.0,32592.0,58255.0,46334.0,41902.0,46056.0,42345.0,23618.0,20179.0,127753.0,94805.0,77357.0,86576.0,68585.0,41231.0,31543.0,61783.0,57210.0,64776.0,58381.0,53821.0,34529.0,29073.0,61228.0,56079.0,51311.0,61029.0,53889.0,32712.0,27518.0,56074.0,58053.0,53699.0,60705.0,52468.0,36286.0,35730.0,66882.0,63762.0,59678.0,71025.0,71086.0,50258.0,45419.0,67454.0,66766.0,62113.0,74039.0,68372.0,61656.0,44934.0,65982.0,68099.0,55141.0,70159.0,65905.0,46013.0,42974.0,65330.0,69243.0,62353.0,73241.0,72493.0,47907.0,46264.0,65877.0,64873.0,57439.0,68069.0,64499.0,9833.0
재봉술 : 업화 [11-14],12354.0,7228,6433,8252,9238,8619,10548,11799,11612,8986,8221,7489,8282,10059,10842,7852.0,7407.0,5701.0,7185.0,6916.0,7933.0,9913.0,6198.0,6005.0,5259.0,5142.0,5670.0,8447.0,7739.0,6102.0,5252.0,4910.0,5394,5728.0,7442.0,7816.0,5350.0,5719.0,3823.0,4059.0,3732.0,5337,6004.0,4281.0,4205.0,3374.0,4128.0,4332.0,5657.0,6411.0,3898.0,3576.0,3731,3427.0,3353.0,4387.0,5336.0,3906.0,3552.0,3095.0,2568.0,3047.0,3784.0,4511.0,2971.0,3327.0,3157.0,2495.0,3317.0,3223.0,3529.0,3411.0,3129.0,2590.0,2233.0,2720.0,3505.0,3522.0,2430.0,2950.0,2646.0,1941.0,2515.0,3059.0,2366.0,1999.0,2400,1700.0,1468,1669,1880,2258.0,2601.0,2027,1377.0,2367.0,1531,1432.0,2307,2003,2182.0,1814.0,1568.0,1164.0,1954.0,2015.0,1438.0,1079.0,1507.0,1403.0,1334.0,1756.0,1845,1394,1443,1304.0,905.0,740.0,2045.0,2574.0,1686.0,1309.0,11637.0,6987.0,6625.0,5593.0,6252.0,3218.0,2884.0,2588.0,2449.0,2470.0,2943.0,3600.0,2263.0,1718.0,5091.0,4687.0,4779.0,5409.0,3575.0,2774.0,3198.0,1563.0,2228.0,2293.0,2838.0,2859.0,1930.0,1233.0,1571.0,1495.0,1609.0,1880.0,2362.0,1318.0,1538.0,908.0,991.0,860.0,1916.0,2236.0,1828.0,1283.0,1182.0,946.0,981.0,1692.0,3295.0,1298.0,1403.0,980.0,967.0,1388.0,1632.0,1325.0,1812.0,1616.0,1007.0,1057.0,814.0,1272.0,1646.0,1189.0,1198.0,690.0,795.0,1798.0,1243.0,1503.0,1278.0,1157.0,1040.0,1069.0,700.0,1024.0,1114.0,351.0
